ID_Marca;Nombre_Marca;Largo_Nombre;Num_Palabras;Categoria_Nombre;;
11624;Anchi;5;1;Medio;;
824;Anderson Custom Iron Works;26;4;Largo;;
825;Anderson Industries;19;2;Largo;;
826;Anderson Mfg.;13;2;Largo;;
6082;Anderson Repair;15;2;Largo;;
5988;Anderson Truck Body & Equipment;31;5;Largo;;
13551;Andhum Trailers;15;2;Largo;;
9354;Andrews Equipment Service Of Washington Inc.;44;6;Largo;;
5386;Andros Engineering;18;2;Largo;;
8337;Andy'S Welding;14;2;Largo;;
8386;Anesko'S Custom Trailers;24;3;Largo;;
828;Anhui Ankai;11;2;Largo;;
10910;Anlie;5;1;Medio;;
12454;Ante;4;1;Corto;;
7337;Antioch;7;1;Medio;;
831;Antrim Metalworking & Repair;28;4;Largo;;
11795;Anvil;5;1;Medio;;
9190;Anvil Products Corporation;26;3;Largo;;
832;Anvil Trailer;13;2;Largo;;
6550;Anysizer Chassis Manufacturing Co;33;4;Largo;;
5402;Anything Goes Cycles;20;3;Largo;;
8903;Anything In Iron, Inc.;22;4;Largo;;
13838;Anywhere;8;1;Medio;;
12778;Aodes;5;1;Medio;;
8696;Ap Trailers Llc;15;3;Largo;;
3937;Apa;3;1;Corto;;
5991;Apache;6;1;Medio;;
833;Apache Golf Cars;16;3;Largo;;
6747;Apache Sinca Industries Inc;27;4;Largo;;
8454;Apache Trailer;14;2;Largo;;
6749;Apc Equipment;13;2;Largo;;
13330;Apex;4;1;Corto;;
8673;Apex Custom Trailers;20;3;Largo;;
12534;Apex Energy Svc;15;3;Largo;;
9302;Apex Manufacturing Co.;22;3;Largo;;
834;Apex Motor;10;2;Largo;;
13659;Apex Trailers;13;2;Largo;;
14048;Apexmotor;9;1;Medio;;
837;Api;3;1;Corto;;
4627;Aplus Trailers;14;2;Largo;;
10424;Apm;3;1;Corto;;
11522;Apogee;6;1;Medio;;
10592;Apogee Trailers;15;2;Largo;;
13860;Apogee Trailers 2.0;19;3;Largo;;
8453;Apogee Trailers Llc;19;3;Largo;;
10199;Apollo;6;1;Medio;;
839;Apollo Choppers;15;2;Largo;;
6088;Apollo Trailer Company;22;3;Largo;;
840;Appalachian Teardrop Company;28;3;Largo;;
841;Appalachian Trailer Sales;25;3;Largo;;
7931;Appalachian Trailers Inc.;25;3;Largo;;
10631;Applequist Manufacturing, Inc.;30;3;Largo;;
7485;Appleton Steel, Inc.;20;3;Largo;;
843;Applied Cryo Technologies;25;3;Largo;;
844;Applied Research/Vertek;23;2;Largo;;
845;Aprilia;7;1;Medio;;
7869;Aps Systems;11;2;Largo;;
3938;Aptera Motors;13;2;Largo;;
6089;Aquacraft Inc;13;2;Largo;;
10227;Aquahawk;8;1;Medio;;
12579;Arabian Metal Industries Ltd.;29;4;Largo;;
13879;Arb;3;1;Corto;;
10315;Arboc;5;1;Medio;;
12248;Arbuckle'S Homes To Go Inc;26;5;Largo;;
11842;Arc;3;1;Corto;;
11151;Arc Line Manufacturing Llc;26;4;Largo;;
7129;Arc Manufacturing;17;2;Largo;;
9947;Arc Zone;8;2;Medio;;
848;Arcade Iron Motorcycle Company;30;4;Largo;;
11082;Arcadia;7;1;Medio;;
12886;Arcane Trailers;15;2;Largo;;
12702;Arcas Trailer;13;2;Largo;;
6603;Arch Cargo Trailers;19;3;Largo;;
849;Arch Motorcycle Co;18;3;Largo;;
12312;Arche Olive Company Llc.;24;4;Largo;;
9116;Archer Manufacturing Corporation;32;3;Largo;;
9447;Architectural Welding & Design;30;4;Largo;;
13510;Architecture Steel Llc;22;3;Largo;;
851;Arcimoto;8;1;Medio;;
12162;Arcs;4;1;Corto;;
12054;Arctic Blast;12;2;Largo;;
10190;Arctic Cat;10;2;Largo;;
11518;Arcticmax;9;1;Medio;;
850;Arcweld;7;1;Medio;;
12977;Are - 1;7;3;Medio;;
9681;Area 51;7;2;Medio;;
6065;Arena Werks;11;2;Largo;;
8028;Argo Fab, Inc;13;3;Largo;;
5128;Argo Trailers;13;2;Largo;;
11461;Argo Trailers Ga;16;3;Largo;;
14073;Aries Ev;8;2;Medio;;
13335;Ariic;5;1;Medio;;
12442;Arion;5;1;Medio;;
852;Arising Industries, Inc;23;3;Largo;;
9281;Aristocrat Industries, Inc.;27;3;Largo;;
8744;Arizona Machine & Fabrication, Inc.;35;5;Largo;;
1139;Arizona Trailer Manufacturing;29;3;Largo;;
1143;Arizona Trailer Specialists;27;3;Largo;;
6547;Arizona Woodriver Outfitters, Llc;33;4;Largo;;
7338;Ark Custom Trailers;19;3;Largo;;
12387;Arkansas Boats Llc;18;3;Largo;;
1152;Arkfeld;7;1;Medio;;
11231;Arkto Campers Ltd.;18;3;Largo;;
8739;Arlen Ness Enterprises, Inc.;28;4;Largo;;
4569;Armadillo Camper Kits;21;3;Largo;;
11180;Armadillo Trailer Mfg.;22;3;Largo;;
5367;Armbruster Stageway;19;2;Largo;;
11052;Armlift;7;1;Medio;;
11080;Armor Cargo Trailers, Llc;25;4;Largo;;
6130;Armor Chassis;13;2;Largo;;
10849;Armor Lite;10;2;Largo;;
9669;Armor Lite Excel, Llc;21;4;Largo;;
1161;Armor Lite Trailer;18;3;Largo;;
12091;Armorteck;9;1;Medio;;
6612;Armstrong Trailer Manufacturing Co., Inc.;41;5;Largo;;
7726;Armstrong Trailer Products, Inc.;32;4;Largo;;
5129;Armstrong Trailers;18;2;Largo;;
9130;Arndt Trailer Manufacturing;27;3;Largo;;
8995;Arning Industries, Inc.;23;3;Largo;;
1165;Arnold Machine;14;2;Largo;;
6837;Aro Sa;6;2;Medio;;
9453;Arriba Cueball Trailer Mfg L.L.C.;33;5;Largo;;
8228;Arrow Dump Trailers;19;3;Largo;;
10087;Arrow Tank And Engineering Co.;30;5;Largo;;
6687;Arrowhead;9;1;Medio;;
8688;Arrowhead Trailer Mfg., Inc.;28;4;Largo;;
1171;Arsenal Of Virginia;19;3;Largo;;
7796;Arsenal Trailer Manufacturing Inc;33;4;Largo;;
10307;Art;3;1;Corto;;
1180;Art In Motion;13;3;Largo;;
5706;Art Roll Tech;13;3;Largo;;
5046;Art'S Portable Welding;22;3;Largo;;
10674;Art'S Way;9;2;Medio;;
1187;Artech Parts Fabrication;24;3;Largo;;
12820;Arvi Trailers;13;2;Largo;;
11963;Asa;3;1;Corto;;
1194;Asc, Inc.;9;2;Medio;;
5502;Ase;3;1;Corto;;
728;Asf Loadmaster;14;2;Largo;;
9100;Ash Company Of Mountain Lake;28;5;Largo;;
9235;Ashcan Fab. Co.;15;3;Largo;;
1197;Ashcroft Enterprises;20;2;Largo;;
5697;Ashford Mfg;11;2;Largo;;
12182;Ashley'S Carolina Cars;22;3;Largo;;
11230;Ashley'S Welding And Metal Fabrication;38;5;Largo;;
7250;Asi Trailers;12;2;Largo;;
12652;Aspen;5;1;Medio;;
12898;Aspen (Keb);11;2;Largo;;
11816;Aspen Custom Trailers;21;3;Largo;;
11083;Aspen Trail;11;2;Largo;;
9534;Aspen Trailer Company Ltd.;26;4;Largo;;
6801;Aspen Trailer Inc.;18;3;Largo;;
3940;Asphalt Equipment & Service;27;4;Largo;;
5698;Asphalt Machinery;17;2;Largo;;
7390;Asphalt Zipper Inc;18;3;Largo;;
1511;Asphalt Zipper Trailer;22;3;Largo;;
9788;Assault Trailers Llc;20;3;Largo;;
13183;Assembled;9;1;Medio;;
8403;Associated Side Dump Development, Inc.;38;5;Largo;;
6769;Astec Industries Inc.;21;3;Largo;;
1199;Astec Mobile Screens;20;3;Largo;;
1202;Astec Underground;17;2;Largo;;
440;Aston Martin;12;2;Largo;;
11877;Aston Metal Art;15;3;Largo;;
11084;Astoria;7;1;Medio;;
6771;Astoria Industries, Inc.;24;3;Largo;;
12983;Astra Stages;12;2;Largo;;
9862;Astro Haven Enterprises;23;3;Largo;;
8088;Astur N.C. Tooling, Inc;23;4;Largo;;
5464;Asuna;5;1;Medio;;
12085;Atc Trailers;12;2;Largo;;
1236;Atec Aanhangwagens;18;2;Largo;;
3941;Atek Trailers;13;2;Largo;;
9488;Atf Mfg, Llc;12;3;Largo;;
10610;Atg;3;1;Corto;;
12460;Athens Overland;15;2;Largo;;
5820;Atk;3;1;Corto;;
13633;Atl 20-40S;10;2;Largo;;
12632;Atlant;6;1;Medio;;
5993;Atlanta Fabricating & Equipment Co;34;5;Largo;;
12160;Atlantic Marine Trailers;24;3;Largo;;
6405;Atlantic Trailers;17;2;Largo;;
13411;Atlantic Trailers Inc;21;3;Largo;;
4762;Atlas;5;1;Medio;;
12406;Atlas (Vexas Corp.);19;3;Largo;;
7426;Atlas Copco;11;2;Largo;;
1239;Atlas Custom Trailers;21;3;Largo;;
4967;Atlas Lift Trailers, Inc.;25;4;Largo;;
7690;Atlas Mfg Co Inc;16;4;Largo;;
8243;Atlas Specialty Products;24;3;Largo;;
13309;Atlas Steel Products;20;3;Largo;;
3957;Atoka Trailer & Mfg.;20;4;Largo;;
5269;Atomic Electric Vehicles;24;3;Largo;;
13321;Atomic Trailers;15;2;Largo;;
3723;Atr;3;1;Corto;;
9883;Atro;4;1;Corto;;
6588;Atsatv;6;1;Medio;;
4846;Att R&D;7;2;Medio;;
13921;Attaboy Trailer;15;2;Largo;;
6514;Attitude Custom Cycles, Inc.;28;4;Largo;;
7013;Atwood Trailers;15;2;Largo;;
9246;Auctioneering Systems, Inc.;27;3;Largo;;
11991;Audette;7;1;Medio;;
582;Audi;4;1;Corto;;
9492;August Metal Works;18;3;Largo;;
1252;Augusta Rv;10;2;Largo;;
10022;Aulick Industries;17;2;Largo;;
9381;Aurora Modular Industries;25;3;Largo;;
1254;Aurora Trailers;15;2;Largo;;
10625;Ausrv Inc.;10;2;Largo;;
8245;Austin Electric;15;2;Largo;;
6487;Austin Ev Metro;15;3;Largo;;
1257;Austin Welding Service;22;3;Largo;;
13952;Australian Enterprise Group Pty Ltd;35;5;Largo;;
11194;Australian Off Road;19;3;Largo;;
13483;Auto Boutique;13;2;Largo;;
8603;Auto Craft Wholesale Auto;25;4;Largo;;
8249;Auto Decor Matane Inc.;22;4;Largo;;
5380;Auto Motion Ind.;16;3;Largo;;
1263;Auto Tanques Y Tolvas Troy S.A. De C.V.;39;8;Largo;;
9157;Auto Transport Service;22;3;Largo;;
4602;Auto Truck;10;2;Largo;;
6754;Auto-Mania;10;1;Largo;;
1297;Autocar;7;1;Medio;;
1331;Autocar Industries;18;2;Largo;;
8395;Autocar Ltd;11;2;Largo;;
10968;Autocycle Llc;13;2;Largo;;
7836;Autodelta Usa Inc;17;3;Largo;;
1483;Autokad;7;1;Medio;;
9983;Automated Biomass Systems;25;3;Largo;;
5994;Automated Engineering Systems Inc;33;4;Largo;;
8956;Automated Waste Equipment Co., Inc.;35;5;Largo;;
11346;Automobili Pininfarina;22;2;Largo;;
7903;Automotive Transformation Inc.;30;3;Largo;;
11730;Autumn Ridge;12;2;Largo;;
12279;Autumncrest Enterprises Llc;27;3;Largo;;
11181;Auwaerter-Anhaenger Und Aufbauten Gmbh & Co. Kg;47;7;Largo;;
8715;Available Materials Handling;28;3;Largo;;
11087;Avalanche;9;1;Medio;;
5552;Avanti;6;1;Medio;;
8562;Avanti Marine Usa Inc.;22;4;Largo;;
1488;Avanti Motorcycles;18;2;Largo;;
13461;Avenir;6;1;Medio;;
13229;Aventura-X;10;1;Largo;;
1498;Avera Motors;12;2;Largo;;
8168;Avesco Welding & Fabrication;28;4;Largo;;
12033;Avi;3;1;Corto;;
6380;Avila Manufacturing;19;2;Largo;;
12996;Aw Custom Trailer’S Llc;23;4;Largo;;
13695;Awaken Rv;9;2;Medio;;
10396;Awc;3;1;Corto;;
1592;Awesome Rebuild;15;2;Largo;;
11928;Aws Trailers;12;2;Largo;;
14008;Axe Trailers;12;2;Largo;;
13329;Axiom;5;1;Medio;;
13830;Axiom Rv;8;2;Medio;;
13756;Axios;5;1;Medio;;
12569;Axis;4;1;Corto;;
6035;Axis Corporation;16;2;Largo;;
12280;Ayro;4;1;Corto;;
7055;Azimuth Inc.;12;2;Largo;;
1522;Azland;6;1;Medio;;
1523;Aztec Trailer;13;2;Largo;;
14115;Azteca Trailers;15;2;Largo;;
13442;Azure;5;1;Medio;;
10206;Azure Dynamic Inc.;18;3;Largo;;
1533;Azure Dynamics;14;2;Largo;;
3958;B & B Enterprises;17;4;Largo;;
8039;B & B Fabricators;17;4;Largo;;
7257;B & B Trailer Sales;19;5;Largo;;
7310;B & B Trailers;14;4;Largo;;
12981;B & B Trailers Of Savannah;26;6;Largo;;
9179;B & E Trailer Sales Inc.;24;6;Largo;;
9410;B & G Supply;12;4;Largo;;
3959;B & H Customs;13;4;Largo;;
8941;B & H Trailers;14;4;Largo;;
9117;B & H Welding Services;22;5;Largo;;
9189;B & K Trailers, Inc.;20;5;Largo;;
9164;B & L Trailer Manufacturer;26;5;Largo;;
8960;B & M Enterprises;17;4;Largo;;
6737;B & M Hi-Lite;13;4;Largo;;
1542;B & M Manufacturing;19;4;Largo;;
5572;B & M Trailer Sales;19;5;Largo;;
9013;B & O Custom Trailers;21;5;Largo;;
1543;B & R Trailers;14;4;Largo;;
7244;B & R Welding;13;4;Largo;;
8993;B & S Concession;16;4;Largo;;
7019;B & S Trailer Sales;19;5;Largo;;
6738;B & T Manufacturing Dba Xtreme Trailer;38;7;Largo;;
7925;B & W Construction;18;4;Largo;;
11497;B & W Fabrication, Llc;22;5;Largo;;
3960;B & W Mantrad;13;4;Largo;;
7245;B & W Trailers;14;4;Largo;;
13667;B And B Trailers Of Mississippi;31;6;Largo;;
11356;B And L Fabrication;19;4;Largo;;
11467;B And L Trailers;16;4;Largo;;
5130;B And M Trailer Sales;21;5;Largo;;
10350;B And M Trailers Llc;20;5;Largo;;
9721;B And S Supply;14;4;Largo;;
7063;B B'S Trailers;14;3;Largo;;
13592;B Motobi;8;2;Medio;;
6455;B&A Trailers Inc.;17;3;Largo;;
13317;B&B Camper Inc;14;3;Largo;;
6726;B&B Micro Manufacturing Inc;27;4;Largo;;
5564;B&D;3;1;Corto;;
9927;B&G Trailers Inc;16;3;Largo;;
9736;B&K Trailers;12;2;Largo;;
1595;B&M Performance Cycles;22;3;Largo;;
5528;B&W;3;1;Corto;;
8742;B&W Welding & Repair;20;4;Largo;;
6723;B'S In A Pod Camping Llc;24;6;Largo;;
1602;B+B Trailers;12;2;Largo;;
7234;B-Line Corporation;18;2;Largo;;
6979;B-Welding;9;1;Medio;;
7498;B.C. Trailers Inc;17;3;Largo;;
3963;B.E.E. Welding;14;2;Largo;;
13071;B.E.S.T;7;1;Medio;;
7133;B.K. Jones Builders Llc;23;4;Largo;;
6739;B.L. Industries, Inc.;21;3;Largo;;
3976;B.T. Custom Trailers;20;3;Largo;;
4695;B.T.L. Trailers;15;2;Largo;;
14072;B2 Medical;10;2;Largo;;
1604;Bach Built Choppers;19;3;Largo;;
7464;Back 40 Creations;17;3;Largo;;
1605;Back 40 Supply;14;3;Largo;;
13873;Back Country Carts;18;3;Largo;;
9476;Back Off Lowboys;16;3;Largo;;
10726;Back Porch Homes;16;3;Largo;;
3977;Back Track Trailers;19;3;Largo;;
1609;Back Yard Choppers;18;3;Largo;;
13380;Backdraft;9;1;Medio;;
1606;Backroad Choppers;17;2;Largo;;
10956;Backroads Overload Co.;22;3;Largo;;
12915;Backstreet Surveillance;23;2;Largo;;
7738;Backtrek;8;1;Medio;;
13850;Backwater Haulers;17;2;Largo;;
7159;Backwater Trailers;18;2;Largo;;
10527;Backwater-Customs;17;1;Largo;;
1610;Backwoods Choppers;18;2;Largo;;
8625;Backwoods Trailer Sales & Manufacturer;38;5;Largo;;
1611;Backyard Choppers;17;2;Largo;;
12102;Backyard Structures;19;2;Largo;;
7775;Backyard Trailers, Llc;22;3;Largo;;
13536;Backyard Trs;12;2;Largo;;
1612;Bad 2D Bone Trailers;20;4;Largo;;
5026;Bad Ass Choppers;16;3;Largo;;
12571;Bad Boy;7;2;Medio;;
5424;Bad Boy Buggy;13;3;Largo;;
1613;Bad Boy Enterprises;19;3;Largo;;
3978;Bad Boy Inc.;12;3;Largo;;
1615;Bad Boy Trailers;16;3;Largo;;
1623;Bad Boys Choppers;17;3;Largo;;
1626;Bad Boyz Toyz;13;3;Largo;;
1643;Bad Island Toyz;15;3;Largo;;
10834;Badac;5;1;Medio;;
1651;Badass Industries;17;2;Largo;;
3980;Badge Boyz Customz;18;3;Largo;;
1657;Badger Equipment;16;2;Largo;;
8743;Badger Utility Inc.;19;3;Largo;;
1669;Badlands Steel Worx;19;3;Largo;;
5096;Badsey Bullet U.S.A, Inc.;25;4;Largo;;
12544;Baggets Retail Trailer Sales;28;4;Largo;;
3981;Baggett'S Trailer Connection;28;3;Largo;;
8318;Bagley Inc.;11;2;Largo;;
1670;Bahn Wagen;10;2;Largo;;
6908;Bahr Custom Boats & Trailers;28;5;Largo;;
8534;Baillie Diesel, Inc.;20;3;Largo;;
1671;Bair Bodies And Trailers;24;4;Largo;;
5498;Baird & Slaska Mfg;18;4;Largo;;
1674;Baja Custom Trailers;20;3;Largo;;
6048;Baja Steel Inc;14;3;Largo;;
4007;Bajaj Auto;10;2;Largo;;
5997;Baker;5;1;Medio;;
1680;Bakers Trailer;14;2;Largo;;
1683;Bakkura Mobility;16;2;Largo;;
11248;Baku Trailers;13;2;Largo;;
9042;Balbi Rimorchi Srl;18;3;Largo;;
1686;Baldor Generators;17;2;Largo;;
8371;Bale Runner Mfg.;16;3;Largo;;
8113;Bales Equipment Trailers Llc;28;4;Largo;;
5998;Balestra;8;1;Medio;;
6191;Balko;5;1;Medio;;
6940;Ballard Power Systems Inc.;26;4;Largo;;
7652;Ballews;7;1;Medio;;
12783;Ballistic;9;1;Medio;;
9498;Ballistic Trailers;18;2;Largo;;
1727;Balon Corporation;17;2;Largo;;
7542;Baltic Industries Inc;21;3;Largo;;
4626;Balzer;6;1;Medio;;
13410;Bam Trailers;12;2;Largo;;
13264;Bama Built Trailers;19;3;Largo;;
5272;Bama Lsv;8;2;Medio;;
10658;Bandit;6;1;Medio;;
5579;Bandit Choppers Llc;19;3;Largo;;
11830;Bandit Trailers, Llc;20;3;Largo;;
7978;Bandy Trailers;14;2;Largo;;
5351;Banens;6;1;Medio;;
3127;Bantam Trailers Usa;19;3;Largo;;
3115;Baodiao;7;1;Medio;;
1731;Bar H Welding;13;3;Largo;;
8333;Bar T Z Unlimited;17;4;Largo;;
6117;Bar Y;5;2;Medio;;
5687;Bar-Bel Fabricating;19;2;Largo;;
4916;Barclay Truck Rebuilders;24;3;Largo;;
7567;Barco Industrial Supply;23;3;Largo;;
10367;Barco Pump Co.;14;3;Largo;;
6118;Barcroft Welding And Ornamental Iron;36;5;Largo;;
1732;Bare Knuckle Choppers;21;3;Largo;;
10071;Bare Metal, Llc;15;3;Largo;;
6119;Barlow'S Welding;16;2;Largo;;
5362;Barnstorm Cycles;16;2;Largo;;
11483;Barnts Sales Company Llc;24;4;Largo;;
1733;Barnyard Customs;16;2;Largo;;
6549;Baron Motorcycles, Inc.;23;3;Largo;;
5132;Baron Usa Inc;13;3;Largo;;
13871;Barrera;7;1;Medio;;
1734;Barreto Manufacturing;21;2;Largo;;
11134;Barrett Trailers;16;2;Largo;;
5076;Barrett Trailers, Inc.;22;3;Largo;;
13368;Barrett Trailers, Llc;21;3;Largo;;
1743;Barrier Systems;15;2;Largo;;
1745;Barro Ag Welding And Trailer Repair;35;6;Largo;;
1747;Barry'S Trailers;16;2;Largo;;
10684;Barstow Kustom;14;2;Largo;;
7314;Bartel Welding;14;2;Largo;;
13824;Barter;6;1;Medio;;
6240;Bartley Corporation;19;2;Largo;;
8802;Barton Investment Group Manufacturing, Llc;42;5;Largo;;
1778;Base Camp Recreational Vehicles;31;4;Largo;;
2976;Basecamp;8;1;Medio;;
2080;Bashan;6;1;Medio;;
12720;Bashan/Bms;10;1;Largo;;
12721;Bashan/Raven;12;1;Largo;;
13048;Bashi;5;1;Medio;;
9051;Basoglu Karavan Sanayi Ve Ticaret A.S.;38;6;Largo;;
9119;Basscat;7;1;Medio;;
5270;Batco;5;1;Medio;;
1083;Battle Wagon Trailers;21;3;Largo;;
5103;Bauer;5;1;Medio;;
8951;Bauer Built Manufacturing, Inc.;31;4;Largo;;
1780;Baughman Products;17;2;Largo;;
5273;Bauss Manufacturing Inc.;24;3;Largo;;
7830;Bautista Welding & Custom Trailers Manufacturing Llc;52;7;Largo;;
10892;Bauxlite;8;1;Medio;;
11203;Bay Area Metal Fabrication;26;4;Largo;;
1785;Bay Bridge Manufacturing;24;3;Largo;;
1787;Bay City Choppers;17;3;Largo;;
7119;Bay Equipment And Repair (Bear);31;5;Largo;;
13799;Bay Equipment Rentals;21;3;Largo;;
1790;Bay Manufacturing;17;2;Largo;;
3911;Bay Town Choppers;17;3;Largo;;
5602;Bayer Trailers;14;2;Largo;;
5452;Bayshore;8;1;Medio;;
7841;Bayshore Systems, Inc;21;3;Largo;;
6909;Baz Mfg.;8;2;Medio;;
1792;Bazooka Farmstar Trailers;25;3;Largo;;
10564;Bazzell'S;9;1;Medio;;
1810;Bb Buggies;10;2;Largo;;
1794;Bb Rollahome;12;2;Largo;;
8605;Bbc;3;1;Corto;;
6485;Bbk;3;1;Corto;;
11478;Bbq Pits By Klose;17;4;Largo;;
12836;Bc;2;1;Corto;;
6611;Bc Trailers;11;2;Largo;;
7658;Bca Fabrication Llc;19;3;Largo;;
7094;Bca Industries;14;2;Largo;;
10973;Bcd Trailer Llc;15;3;Largo;;
7951;Bci Manufacturing;17;2;Largo;;
5474;Bci Trailers;12;2;Largo;;
10275;Bcl Fabrication;15;2;Largo;;
12391;Bct;3;1;Corto;;
1805;Be Seen Advertising And Custom Designs;38;6;Largo;;
7723;Beach City Motorcycles;22;3;Largo;;
5133;Beach King Inc;14;3;Largo;;
13924;Beachman;8;1;Medio;;
4862;Beall Trailers;14;2;Largo;;
11171;Beam Global;11;2;Largo;;
1806;Beamco;6;1;Medio;;
5061;Bean & Conquest, Inc.;21;4;Largo;;
14077;Bean Mfg;8;2;Medio;;
9213;Bean Trailer;12;2;Largo;;
6529;Bear;4;1;Corto;;
7364;Bear Bones;10;2;Largo;;
7463;Bear River Fabrication & Machine;32;5;Largo;;
10979;Bear River Trailers;19;3;Largo;;
8326;Bear River Trailers Llc;23;4;Largo;;
788;Bear Steel;10;2;Largo;;
9709;Bear Teardrops Llc;18;3;Largo;;
3912;Bear Track Products;19;3;Largo;;
7224;Bear Trailer Manufacturing;26;3;Largo;;
7417;Bearcat;7;1;Medio;;
12990;Bearco;6;1;Medio;;
10521;Beards;6;1;Medio;;
13373;Beartrailer;11;1;Largo;;
10680;Beast;5;1;Medio;;
13999;Beast Cargo Llc;15;3;Largo;;
789;Beast Custom Cycle;18;3;Largo;;
11405;Beast Mode;10;2;Largo;;
12527;Beats Trailers;14;2;Largo;;
11427;Beauer;6;1;Medio;;
11934;Beaverfit Usa;13;2;Largo;;
12288;Beavers;7;1;Medio;;
7992;Beck Trailer Manufacturing Inc;30;4;Largo;;
7233;Beck'S Mobile Home And Rv Center;32;6;Largo;;
543;Beckenridge;11;1;Largo;;
8007;Bedard Tankers Inc;18;3;Largo;;
790;Bee Trailers;12;2;Largo;;
6131;Beehive Road Welding;20;3;Largo;;
13903;Beeline;7;1;Medio;;
791;Behnke Enterprises;18;2;Largo;;
793;Beijing North Huade Neoplan Bus;31;5;Largo;;
794;Beiler Machine;14;2;Largo;;
798;Beiqi Foton Motor / Beijing Bus Branch;38;7;Largo;;
3913;Bell Custom Products;20;3;Largo;;
8730;Bell Machine & Fabrication;26;4;Largo;;
6664;Bell Power Systems, Inc.;24;4;Largo;;
799;Bella Cycles;12;2;Largo;;
6836;Bellacar;8;1;Medio;;
5690;Bellue'S Welding;16;2;Largo;;
11079;Bellwether / Premier;20;3;Largo;;
800;Belmont Machine;15;2;Largo;;
4696;Belmont Trailers;16;2;Largo;;
9002;Belotti Mfg. Inc.;17;3;Largo;;
801;Belshe Industries;17;2;Largo;;
12263;Belyoo;6;1;Medio;;
12114;Benchmark;9;1;Medio;;
802;Benchmark Motorcycles And Utility Trailers;42;5;Largo;;
10201;Benchmark Trailers;18;2;Largo;;
558;Bend Trailers;13;2;Largo;;
12709;Benda;5;1;Medio;;
4785;Benelli;7;1;Medio;;
3926;Benelli Q.J. Srl;16;3;Largo;;
804;Bennett;7;1;Medio;;
8772;Bennett Enterprises;19;2;Largo;;
10512;Benson;6;1;Medio;;
12051;Benson/Wabash;13;1;Largo;;
6617;Bentech Industries;18;2;Largo;;
583;Bentley;7;1;Medio;;
7727;Bentley Industries, Llc;23;3;Largo;;
805;Bentley Trailers & Custom Coaches;33;5;Largo;;
993;Benzhou Vehicle Industry Group Co.;34;5;Largo;;
10848;Bep;3;1;Corto;;
869;Berg Equipment Corporation;26;3;Largo;;
6522;Bergei'S Bad Boyz Bikes;23;4;Largo;;
4091;Berggie;7;1;Medio;;
870;Bergkamp;8;1;Medio;;
7605;Bering Truck Corporation;24;3;Largo;;
8731;Berkelmans Welding And Mfg. Inc.;32;5;Largo;;
10126;Berkon;6;1;Medio;;
6567;Berlon Industries, Llc;22;3;Largo;;
10486;Bernier Trailer;15;2;Largo;;
7476;Bert Jensen & Sons, Inc;23;5;Largo;;
871;Bert Walters And Sons;21;4;Largo;;
5747;Bertolini;9;1;Medio;;
13026;Bertone;7;1;Medio;;
8196;Bes&T Inc;9;2;Medio;;
872;Besler Industries;17;2;Largo;;
11841;Best Aluminum Striping Equipment;32;4;Largo;;
7601;Best Bet Fabrication Inc;24;4;Largo;;
3927;Best Bilt Inc.;14;3;Largo;;
5278;Best Built;10;2;Largo;;
5068;Best Built Manufacturing Inc.;29;4;Largo;;
12178;Best Built Trailers;19;3;Largo;;
8874;Best Carts Usa;14;3;Largo;;
14054;Best Golf Cars;14;3;Largo;;
874;Best Lane Enterprises Dba Ramp Free;35;6;Largo;;
7610;Best Of Show Detailing Systems;30;5;Largo;;
5692;Best Trailer;12;2;Largo;;
7907;Best Trailers;13;2;Largo;;
875;Bestbilt Trailers;17;2;Largo;;
5966;Bestmade;8;1;Medio;;
5693;Bestrailers;11;1;Largo;;
876;Bestway;7;1;Medio;;
9056;Bestway Sales;13;2;Largo;;
877;Beta;4;1;Corto;;
13954;Beta Fueling;12;2;Largo;;
9124;Bethany Welding Inc.;20;3;Largo;;
4706;Better Bilt Custom Fabrication & Repair;39;6;Largo;;
6910;Better Built Trailers;21;3;Largo;;
8063;Better Made Trailers;20;3;Largo;;
8031;Better Weigh Mfg;16;3;Largo;;
5904;Better-Bilt;11;1;Largo;;
5134;Betterbuilt Trailers;20;2;Largo;;
8464;Beverly Trailer Supply;22;3;Largo;;
11389;Beway Brand;11;2;Largo;;
11388;Beway Mini Campers;18;3;Largo;;
13248;Beyer Trailers;14;2;Largo;;
3928;Beyond Extreme, Llc Dba Extreme Cycle Works;43;7;Largo;;
1014;Beyond Roads;12;2;Largo;;
920;Bg Automotive Group;19;3;Largo;;
10964;Bg Custom Welding;17;3;Largo;;
4872;Bg Cycles;9;2;Medio;;
6805;Bgrs Inc;8;2;Medio;;
10052;Bhw Lsv;7;2;Medio;;
10361;Bi;2;1;Corto;;
10839;Bi Trailers;11;2;Largo;;
7823;Bicknell Racing Products;24;3;Largo;;
5694;Bienville;9;1;Medio;;
8658;"Big ""T"" Trailers";16;3;Largo;;
